"dat_vero_low","dat_vero_fit","dat_vero_high","coverage","gene"
0,0,0,"0","N"
0.00473712937716648,0.005788349018571,0.00683956865997552,"0.1","N"
0.00945621494147675,0.0115495618808488,0.0136429088202209,"0.2","N"
0.0141572654549667,0.0172836865282309,0.0204101076014951,"0.3","N"
0.0188402896485267,0.0229907709021149,0.0271412521557032,"0.4","N"
0.0235052962216336,0.0286708629438983,0.033836429666163,"0.5","N"
0.028152293842083,0.0343240105949785,0.0404957273478741,"0.6","N"
0.032781291145719,0.0399502617967532,0.0471192324477874,"0.7","N"
0.0373922967361642,0.0455496644906198,0.0537070322450754,"0.8","N"
0.041985319184548,0.0511222666179759,0.0602592140514037,"0.9","N"
0.0465603670292341,0.0566681161202189,0.0667758652112037,"1","N"
0.0511174487755477,0.0621872609387464,0.0732570731019451,"1.1","N"
0.0556565728955013,0.067679749014956,0.0797029251344106,"1.2","N"
0.0601777478275199,0.0731456282902451,0.0861135087529703,"1.3","N"
0.0646809819761658,0.0785849467060112,0.0924889114358566,"1.4","N"
0.0691662837118628,0.0839977522036519,0.0988292206954411,"1.5","N"
0.0736336613706191,0.0893840927245647,0.10513452407851,"1.6","N"
0.078083123253751,0.0947440162101472,0.111404909166543,"1.7","N"
0.0825146776276049,0.100077570601797,0.117640463575989,"1.8","N"
0.0869283327232801,0.105384803840911,0.123841274958542,"1.9","N"
0.0913240967363503,0.110665763868887,0.130007431001425,"2","N"
0.0957019778265857,0.115920498627124,0.136139019427662,"2.1","N"
0.100061984117675,0.121149056057017,0.14223612799636,"2.2","N"
0.104404123696945,0.126351484099965,0.148298844502985,"2.3","N"
0.108728404615086,0.131527830697365,0.154327256779645,"2.4","N"
0.113034834885872,0.136678143790616,0.16032145269536,"2.5","N"
0.11732342248588,0.141802471321113,0.166281520156346,"2.6","N"
0.121594175354217,0.146900861230256,0.172207547106294,"2.7","N"
0.125847101392242,0.15197336145944,0.178099621526638,"2.8","N"
0.130082208463285,0.157020019950065,0.183957831436844,"2.9","N"
0.134299504392378,0.162040884643527,0.189782264894675,"3","N"
0.138498996965974,0.167036003481224,0.195573009996473,"3.1","N"
0.142680693931678,0.172005424404553,0.201330154877428,"3.2","N"
0.146844602997968,0.176949195354912,0.207053787711857,"3.3","N"
0.150990731833927,0.181867364273699,0.212743996713471,"3.4","N"
0.155119088068973,0.186759979102311,0.218400870135649,"3.5","N"
0.159229679292584,0.191627087782145,0.224024496271705,"3.6","N"
0.163322513054038,0.196468738254599,0.22961496345516,"3.7","N"
0.167397596862139,0.201284978461071,0.235172360060003,"3.8","N"
0.171454938184958,0.206075856342958,0.240696774500958,"3.9","N"
0.175494544449566,0.210841419841657,0.246188295233749,"4","N"
0.17951642304178,0.215581716898567,0.251647010755355,"4.1","N"
0.183520581305897,0.220296795455084,0.257073009604272,"4.2","N"
0.187507026544445,0.224986703452607,0.262466380360769,"4.3","N"
