"dat_vero_low","dat_vero_fit","dat_vero_high","coverage","gene"
0,0,0,"0","E"
0.000104410628369942,0.000414615259092344,0.000724819889814745,"0.1","E"
0.000209944089857038,0.000827670004322154,0.00144539591878727,"0.2","E"
0.000316590428380964,0.00123916584657735,0.00216174126477375,"0.3","E"
0.000424339678660775,0.00164910439674587,0.00287386911483097,"0.4","E"
0.000533181866135961,0.00205748726571563,0.00358179266529529,"0.5","E"
0.0006431070068872,0.00246431606437455,0.00428552512186189,"0.6","E"
0.000754105107556792,0.00286959240361055,0.00498507969966432,"0.7","E"
0.000866166165268822,0.00327331789431158,0.00568046962335433,"0.8","E"
0.000979280167549039,0.00367549414736554,0.00637170812718203,"0.9","E"
0.00109343709224447,0.00407612277366036,0.00705880845507624,"1","E"
0.00120862690744281,0.00447520538408396,0.00774178386072511,"1.1","E"
0.00132483957139155,0.00487274358952428,0.008420647607657,"1.2","E"
0.00144206503241693,0.00526873900086923,0.00909541296932153,"1.3","E"
0.00156029322884266,0.00566319322900674,0.00976609322917082,"1.4","E"
0.0016795140889085,0.00605610788482474,0.010432701680741,"1.5","E"
0.00179971753068866,0.00644748457921114,0.0110952516277336,"1.6","E"
0.00192089346201006,0.00683732492305388,0.0117537563840977,"1.7","E"
0.00204303178037048,0.00722563052724087,0.0124082292741113,"1.8","E"
0.00216612237285662,0.00761240300266005,0.0130586836324635,"1.9","E"
0.00229015511606208,0.00799764396019933,0.0137051328043366,"2","E"
0.00241511987600527,0.00838135501074664,0.014347590145488,"2.1","E"
0.00254100650804731,0.00876353776518991,0.0149860690223325,"2.2","E"
0.00266780485680995,0.00914419383441706,0.0156205828120242,"2.3","E"
0.00279550475609345,0.00952332482931601,0.0162511449025386,"2.4","E"
0.00292409602879457,0.00990093236077468,0.0168777686927548,"2.5","E"
0.00305356848682463,0.010277018039681,0.0175004675925374,"2.6","E"
0.0031839119310276,0.0106515834769229,0.0181192550228182,"2.7","E"
0.00331511615109844,0.0110246302833883,0.0187341444156782,"2.8","E"
0.00344717092550154,0.0113961600699652,0.0193451492144288,"2.9","E"
0.00358006602138933,0.0117661744475414,0.0199522828736934,"3","E"
0.00371379119452121,0.0121346750270048,0.0205555588594884,"3.1","E"
0.00384833618918267,0.0125016634192435,0.0211549906493043,"3.2","E"
0.00398369073810471,0.0128671412351453,0.0217505917321858,"3.3","E"
0.00411984456238367,0.0132311100855981,0.0223423756088125,"3.4","E"
0.00425678737140134,0.0135935715814899,0.0229303557915784,"3.5","E"
0.00439450886274557,0.0139545273337086,0.0235145458046716,"3.6","E"
0.00453299872213127,0.0143139789531421,0.024094959184153,"3.7","E"
0.00467224662332191,0.0146719280506784,0.0246716094780349,"3.8","E"
0.00481224222805163,0.0150283762372053,0.025244510246359,"3.9","E"
0.00495297518594786,0.0153833251236109,0.0258136750612738,"4","E"
0.00509443513445457,0.0157367763207829,0.0263791175071112,"4.1","E"
0.00523661169875627,0.0160887314396094,0.0269408511804625,"4.2","E"
0.00537949449170264,0.0164391920909783,0.0274988896902539,"4.3","E"
0.00552307311373402,0.0167881598857774,0.0280532466578208,"4.4","E"
0.00566733715280767,0.0171356364348948,0.0286039357169819,"4.5","E"
0.005812276184325,0.0174816233492183,0.0291509705141116,"4.6","E"
0.00595787977105956,0.0178261222396359,0.0296943647082122,"4.7","E"
0.00610413746308628,0.0181691347170354,0.0302341319709846,"4.8","E"
0.00625103879771155,0.0185106623923049,0.0307702859868983,"4.9","E"
0.00639857329940449,0.0188507068763322,0.03130284045326,"5","E"
0.00654673047972946,0.0191892697800053,0.0318318090802812,"5.1","E"
0.00669549983727971,0.0195263527142121,0.0323572055911445,"5.2","E"
0.00684487085761242,0.0198619572898405,0.0328790437220686,"5.3","E"
0.00699483301318508,0.0201960851177784,0.0333973372223717,"5.4","E"
0.0071453757632933,0.0205287378089138,0.0339120998545343,"5.5","E"
0.00729648855401021,0.0208599169741346,0.0344233453942589,"5.6","E"
0.0074481608181274,0.0211896242243286,0.0349310876305299,"5.7","E"
0.0076003819750975,0.0215178611703839,0.0354353403656704,"5.8","E"
0.00775314143097864,0.0218446294231884,0.0359361174153982,"5.9","E"
0.00790642857838055,0.02216993059363,0.0364334326088794,"6","E"
0.00806023279641282,0.0224937662925965,0.0369272997887802,"6.1","E"
0.0082145434506349,0.022816138130976,0.0374177328113172,"6.2","E"
0.00836934989300835,0.0231370477196564,0.0379047455463044,"6.3","E"
0.0085246414618513,0.0234564966695255,0.0383883518771997,"6.4","E"
0.00868040748179501,0.0237744865914713,0.0388685657011477,"6.5","E"
0.00883663726374296,0.0240910190963818,0.0393454009290206,"6.6","E"
0.00899332010483233,0.0244060957951448,0.0398188714854573,"6.7","E"
0.00915044528839809,0.0247197182986483,0.0402889913088985,"6.8","E"
0.00930800208393966,0.0250318882177802,0.0407557743516208,"6.9","E"
0.00946597974709048,0.0253426071634284,0.0412192345797664,"7","E"
0.00962436751959035,0.0256518767464809,0.0416793859733715,"7.1","E"
0.00978315462926082,0.0259596985778256,0.0421362425263903,"7.2","E"
0.00994233028998367,0.0262660742683503,0.042589818246717,"7.3","E"
0.0101018837016826,0.0265710054289431,0.0430401271562036,"7.4","E"
0.0102618040503083,0.0268744936704919,0.0434871832906754,"7.5","E"
0.0104220805078269,0.0271765406038845,0.043931000699942,"7.6","E"
0.0105827022322121,0.0274771478400089,0.0443715934478056,"7.7","E"
0.0107436583674412,0.027776316989753,0.0448089756120648,"7.8","E"
0.0109049380434942,0.0280740496640048,0.0452431612845153,"7.9","E"
