"dat_vero_low","dat_vero_fit","dat_vero_high","coverage","gene"
0,0,0,"0","ORF9b"
0.00271961634498023,0.0032394009393946,0.00375918553380897,"0.1","ORF9b"
0.00542929423477167,0.00646436981842068,0.00749944540206969,"0.2","ORF9b"
0.00812904001799736,0.00967493231541026,0.0112208246128231,"0.3","ORF9b"
0.010818860027958,0.0128711141086953,0.0149233681894327,"0.4","ORF9b"
0.0134987605824997,0.016052940876608,0.0186071211707162,"0.5","ORF9b"
0.0161687479838818,0.0192204382974801,0.0222721286110785,"0.6","ORF9b"
0.0188288285186434,0.0223736320496438,0.0259184355806443,"0.7","ORF9b"
0.0214790084574698,0.0255125478114312,0.0295460871653925,"0.8","ORF9b"
0.0241192940550585,0.028637211261174,0.0331551284672896,"0.9","ORF9b"
0.0267496915499848,0.0317476480772046,0.0367456046044244,"1","ORF9b"
0.0293702071645662,0.0348438839378547,0.0403175607111431,"1.1","ORF9b"
0.0319808471047279,0.0379259445214564,0.0438710419381849,"1.2","ORF9b"
0.0345816175598663,0.0409938555063419,0.0474060934528174,"1.3","ORF9b"
0.0371725247027132,0.0440476425708429,0.0509227604389727,"1.4","ORF9b"
0.0397535746891992,0.0470873313932917,0.0544210880973842,"1.5","ORF9b"
0.0423247736583173,0.0501129476520202,0.0579011216457231,"1.6","ORF9b"
0.0448861277319854,0.0531245170253604,0.0613629063187354,"1.7","ORF9b"
0.0474376430149096,0.0561220651916444,0.0648064873683792,"1.8","ORF9b"
0.0499793255944463,0.0591056178292041,0.0682319100639618,"1.9","ORF9b"
0.0525111815404652,0.0620752006163715,0.0716392196922779,"2","ORF9b"
0.0550332169052109,0.0650308392314788,0.0750284615577467,"2.1","ORF9b"
0.0575454377231659,0.0679725593528578,0.0783996809825497,"2.2","ORF9b"
0.0600478500109123,0.0709003866588407,0.0817529233067691,"2.3","ORF9b"
0.0625404597669941,0.0738143468277594,0.0850882338885247,"2.4","ORF9b"
0.0650232729717796,0.0767144655379459,0.0884056581041123,"2.5","ORF9b"
0.0674962955873235,0.0796007684677324,0.0917052413481412,"2.6","ORF9b"
0.0699595335572297,0.0824732812954506,0.0949870290336715,"2.7","ORF9b"
