"dat_vero_low","dat_vero_fit","dat_vero_high","coverage","gene"
0,0,0,"0","ORF7a"
0.00337931299363345,0.00431255824270113,0.00524580349176881,"0.1","ORF7a"
0.006746423371045,0.00860483688843793,0.0104632504058309,"0.2","ORF7a"
0.0101013322933653,0.0128768719769143,0.0156524116604633,"0.3","ORF7a"
0.0134440408939056,0.0171286995478342,0.0208133582017628,"0.4","ORF7a"
0.0167745502779202,0.0213603556409015,0.0259461610038827,"0.5","ORF7a"
0.0200928615223676,0.0255718762958201,0.0310508910692726,"0.6","ORF7a"
0.0233989756756706,0.0297632975522938,0.0361276194289171,"0.7","ORF7a"
0.0266928937574767,0.0339346554500268,0.0411764171425769,"0.8","ORF7a"
0.0299746167584158,0.0380859860287227,0.0461973552990296,"0.9","ORF7a"
0.0332441456398593,0.0422173253280856,0.051190505016312,"1","ORF7a"
0.0365014813336764,0.0463287093878194,0.0561559374419624,"1.1","ORF7a"
0.0397466247419916,0.0504201742476278,0.0610937237532641,"1.2","ORF7a"
0.0429795767369403,0.054491755947215,0.0660039351574897,"1.3","ORF7a"
0.0462003381604245,0.0585434905262847,0.0708866428921449,"1.4","ORF7a"
0.0494089098238679,0.0625754140245409,0.075741918225214,"1.5","ORF7a"
0.0526052925079699,0.0665875624816875,0.0805698324554051,"1.6","ORF7a"
0.0557894869624608,0.0705799719374284,0.085370456912396,"1.7","ORF7a"
0.0589614939058548,0.0745526784314675,0.0901438629570801,"1.8","ORF7a"
0.0621213140252043,0.0785057180035087,0.094890121981813,"1.9","ORF7a"
0.065268947975853,0.0824391266932559,0.0996093054106587,"2","ORF7a"
0.0684043963811892,0.086352940540413,0.104301484699637,"2.1","ORF7a"
0.0715276598323997,0.090247195584684,0.108966731336968,"2.2","ORF7a"
0.0746387388882223,0.0941219278657726,0.113605116843323,"2.3","ORF7a"
0.0777376340747002,0.097977173423383,0.118216712772066,"2.4","ORF7a"
0.0808243458849352,0.101812968297219,0.122801590709503,"2.5","ORF7a"
0.0838988747788415,0.105629348526984,0.127359822275127,"2.6","ORF7a"
0.0869612211829005,0.109426350152383,0.131891479121866,"2.7","ORF7a"
0.0900113854899156,0.113204009213119,0.136396632936322,"2.8","ORF7a"
0.0930493680587673,0.116962361748896,0.140875355439025,"2.9","ORF7a"
0.0960751692141694,0.120701443799419,0.145327718384668,"3","ORF7a"
0.0990887892464258,0.12442129140439,0.149753793562354,"3.1","ORF7a"
0.102090228411188,0.128121940603514,0.15415365279584,"3.2","ORF7a"
0.105079486929215,0.131803427436495,0.158527367943776,"3.3","ORF7a"
0.108056564986129,0.135465787943037,0.162875010899944,"3.4","ORF7a"
0.111021462732184,0.139109058162843,0.167196653593503,"3.5","ORF7a"
0.113974180282019,0.142733274135618,0.171492367989218,"3.6","ORF7a"
0.116914717714428,0.146338471901066,0.175762226087703,"3.7","ORF7a"
0.119843075072123,0.149924687498889,0.180006299925655,"3.8","ORF7a"
0.122759252361503,0.153491956968793,0.184224661576084,"3.9","ORF7a"
0.125663249552418,0.157040316350481,0.188417383148545,"4","ORF7a"
0.128555066577944,0.160569801683658,0.192584536789371,"4.1","ORF7a"
0.131434703334158,0.164080449008026,0.196726194681894,"4.2","ORF7a"
0.134302159679905,0.16757229436329,0.200842429046675,"4.3","ORF7a"
0.137157435436585,0.171045373789154,0.204933312141723,"4.4","ORF7a"
0.140000530387928,0.174499723325322,0.208998916262716,"4.5","ORF7a"
0.142831444279776,0.177935379011497,0.213039313743218,"4.6","ORF7a"
0.145650176819873,0.181352376887384,0.217054576954894,"4.7","ORF7a"
0.148456727677653,0.184750752992686,0.221044778307719,"4.8","ORF7a"
0.15125109648403,0.188130543367108,0.225009990250186,"4.9","ORF7a"
0.154033282831194,0.191491784050353,0.228950285269511,"5","ORF7a"
0.156803286272415,0.194834511082125,0.232865735891834,"5.1","ORF7a"
0.15956110632184,0.198158760502128,0.236756414682415,"5.2","ORF7a"
0.162306742454306,0.201464568350066,0.240622394245825,"5.3","ORF7a"
0.165040194105148,0.204751970665643,0.244463747226137,"5.4","ORF7a"
0.167761460670016,0.208021003488562,0.248280546307109,"5.5","ORF7a"
0.170470541504696,0.211271702858529,0.252072864212361,"5.6","ORF7a"
0.173167435924938,0.214504104815246,0.255840773705554,"5.7","ORF7a"
0.175852143206283,0.217718245398417,0.259584347590551,"5.8","ORF7a"
0.178524662583904,0.220914160647747,0.263303658711591,"5.9","ORF7a"
0.181184993252442,0.22409188660294,0.266998779953438,"6","ORF7a"
0.18383313436586,0.227251459303698,0.270669784241537,"6.1","ORF7a"
0.186469085037294,0.230392914789727,0.274316744542159,"6.2","ORF7a"
0.189092844338916,0.23351628910073,0.277939733862543,"6.3","ORF7a"
0.191704411301797,0.23662161827641,0.281538825251024,"6.4","ORF7a"
0.194303784915785,0.239708938356473,0.285114091797161,"6.5","ORF7a"
0.196890964129386,0.242778285380621,0.288665606631857,"6.6","ORF7a"
