"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
0.0338338252906836,0.0592276354312757,0.0846214455718679,"25","Low coverage (25)","E"
0.0091170090438412,0.0459925977780849,0.0828681865123287,"50","Medium coverage (50)","E"
-0.18814551017711,-0.0145349891404104,0.159075531896289,"75","High coverage (75)","E"
