"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
0.197712938650651,0.223076169469242,0.248439400287833,"25","Low coverage (25)","ORF7b"
0.14524147027797,0.182077366700194,0.218913263122418,"50","Medium coverage (50)","ORF7b"
0.0209691606824639,0.19479248964022,0.368615818597975,"75","High coverage (75)","ORF7b"
