"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
0.0536661588146893,0.101721291813172,0.149776424811655,"25","Low coverage (25)","ORF3a"
0.0371169845618635,0.106886740151643,0.176656495741422,"50","Medium coverage (50)","ORF3a"
-0.117196756867743,0.210489821897324,0.538176400662391,"75","High coverage (75)","ORF3a"
