"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
0.463205205656663,0.539667263315558,0.616129320974454,"25","Low coverage (25)","ORF7a"
0.261677211119398,0.372727608426619,0.483778005733839,"50","Medium coverage (50)","ORF7a"
-0.461926235351487,0.0623014088932059,0.586529053137899,"75","High coverage (75)","ORF7a"
