"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
1.63751235047117,2.06408628317625,2.49066021588134,"25","Low coverage (25)","S1"
0.795821955281337,1.41538702123635,2.03495208719136,"50","Medium coverage (50)","S1"
-5.71680157858009,-2.78908362780702,0.138634322966045,"75","High coverage (75)","S1"
