"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
-0.0952263905812109,-0.00105096538139795,0.093124459818415,"25","Low coverage (25)","ORF8"
-0.123561502370567,0.0132079485780435,0.149977399526654,"50","Medium coverage (50)","ORF8"
-1.30552394058057,-0.660584447330294,-0.0156449540800134,"75","High coverage (75)","ORF8"
