"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
0.262155347339006,0.311167010252506,0.360178673166007,"25","Low coverage (25)","ORF1a"
0.237429219600775,0.308603185869117,0.379777152137459,"50","Medium coverage (50)","ORF1a"
-0.266664597383225,0.0685518379792316,0.403768273341689,"75","High coverage (75)","ORF1a"
