"vero_low","vero_fit","vero_high","coverage1","coverage","gene"
0.63978913487551,0.725827605838515,0.811866076801521,"25","Low coverage (25)","N"
0.376797444572612,0.501733442272006,0.6266694399714,"50","Medium coverage (50)","N"
-0.511077118763034,0.0768018455649656,0.664680809892965,"75","High coverage (75)","N"
